Spec	FinalStatus	Verdict	BugType	BugFile	BugLine	BugFunc	CWE	Time	Tokens	UniqueBugID	IsDuplicate
target_0004_reproducer_001	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0006_reproducer_001	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0006_reproducer_002	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0006_reproducer_003	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0006_reproducer_004	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0003_reproducer_001	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0003_reproducer_002	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0003_reproducer_003	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0003_reproducer_004	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0003_reproducer_005	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0009_reproducer_001	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0001_reproducer_001	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0001_reproducer_002	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0001_reproducer_003	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_002.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
target_0013_reproducer_001	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
target_0013_reproducer_002	NOT_REPRODUCIBLE	NOT_REPRODUCIBLE			0			0	0		
reproducer_003.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
target_0016_reproducer_001	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0	BUG-003	
target_0016_reproducer_002	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0		true
target_0028_reproducer_001	SE_DETECTED	CONCRETE_CONFIRMED	SEGV		0			0	0	BUG-001	
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
target_0017_reproducer_002	TIMEOUT	TIMEOUT			0			30	0		
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
target_0023_reproducer_001	SE_DETECTED	CONCRETE_CONFIRMED	SEGV		0			0	0		true
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_002.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
target_0030_reproducer_001	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0		true
target_0030_reproducer_002	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0		true
target_0030_reproducer_003	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0		true
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_002.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_003.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
target_0033_reproducer_001	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0		true
target_0033_reproducer_002	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0		true
target_0033_reproducer_003	SE_DETECTED	CONCRETE_CONFIRMED	attempting		0			0	0	BUG-002	
target_0033_reproducer_004	SE_DETECTED	CONCRETE_CONFIRMED	heap-buffer-overflow		0			0	0		true
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
reproducer_001.c	REPRODUCER_BUILD_FAIL	REPRODUCER_BUILD_FAIL			0			0	0		
